datetime,time,open,high,low,close,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,STOCHk_14_3_3,STOCHd_14_3_3,support,resistance,dist_to_support,dist_to_resistance
2022-07-25 11:00:00+00:00,2022-07-25T11:00:00.000Z,136.405,136.645,136.22501,136.61501,39.397852320031475,-0.5088988519261477,-0.08697153325981805,-0.42192731866632965,135.52149475451077,137.3587489,139.19600304548922,2.6751177630873513,0.29759498656568845,0.5158060445208228,25.881246368317836,23.027867489361736,135.575,138.88499,1.0400100000000236,2.2699799999999755
2022-07-25 15:00:00+00:00,2022-07-25T15:00:00.000Z,136.61501,136.795,136.425,136.72501,41.439473092538506,-0.47427190166527566,-0.04187566639915674,-0.4323962352661189,135.4680742713682,137.2874999,139.1069255286318,2.65053355907429,0.34542102431991256,0.5044797152321102,30.663358959273705,26.56890318113844,135.575,138.88499,1.1500100000000089,2.1599799999999902
2022-07-25 19:00:00+00:00,2022-07-25T19:00:00.000Z,136.72501,136.745,136.58501,136.655,40.50419841065494,-0.447322559988919,-0.011941059778240004,-0.435381500210679,135.41994036782634,137.21149989999998,139.00305943217361,2.611383934261091,0.34468841531467403,0.47788575204780753,37.058928547353744,31.201177958315096,135.575,138.88499,1.0800000000000125,2.2299899999999866
2022-07-25 23:00:00+00:00,2022-07-25T23:00:00.000Z,136.645,136.7,136.355,136.41499,37.388754782318024,-0.4402568072796669,-0.00390024565519026,-0.4363565616244766,135.3600317416705,137.1214994,138.8829670583295,2.5692071134535857,0.2994543366552538,0.4676860676766359,38.35004883457353,35.35744544706699,135.575,138.88499,0.8399900000000002,2.469999999999999
2022-07-26 03:00:00+00:00,2022-07-26T03:00:00.000Z,136.38499,136.565,136.285,136.52499,39.678768513919174,-0.42092886077207936,0.012342160681917791,-0.43327102145399715,135.35260744536666,137.0269994,138.70139135463333,2.4438861858830663,0.3500920293450875,0.45335649878753415,39.823852306579624,38.4109432295023,135.575,138.88499,0.9499900000000139,2.359999999999985
2022-07-26 07:00:00+00:00,2022-07-26T07:00:00.000Z,136.535,136.735,136.465,136.655,42.362031070839144,-0.39061780455364215,0.03412257352028403,-0.4247403780739262,135.36810185133294,136.94549940000002,138.5228969486671,2.303686584193185,0.40791814015259137,0.439426024789018,40.19579831932771,39.45656648682695,135.575,138.88499,1.0800000000000125,2.2299899999999866
2022-07-26 11:00:00+00:00,2022-07-26T11:00:00.000Z,136.645,136.845,136.47501,136.66499,42.57341859297751,-0.36162141800585346,0.050495168054458195,-0.41211658606031165,135.4624563296627,136.8489989,138.2355414703373,2.02638321285856,0.43364469871442674,0.43417451103864496,45.09774625446513,41.705798960124156,135.575,138.88499,1.0899900000000002,2.219999999999999
2022-07-26 15:00:00+00:00,2022-07-26T15:00:00.000Z,136.67,136.735,136.285,136.625,41.9107945754102,-0.33797249500679527,0.05931527284281313,-0.3972877678496084,135.66518819172794,136.7424989,137.81980960827204,1.575677959578449,0.44546656823431713,0.4353663992968399,56.61525921709676,47.30293459696319,135.575,138.815,1.0500000000000114,2.1899999999999977
2022-07-26 19:00:00+00:00,2022-07-26T19:00:00.000Z,136.625,136.825,136.565,136.815,46.195620252567544,-0.30043590297040623,0.07748149190336173,-0.37791739487376796,135.76330325817582,136.6849989,137.6066945418242,1.3486419859409844,0.5705227919612886,0.42220989727845526,73.78088631417673,58.49796392857954,135.575,138.014999,1.240000000000009,1.1999989999999912
2022-07-26 23:00:00+00:00,2022-07-26T23:00:00.000Z,136.825,136.985,136.795,136.965,49.370750553688694,-0.25563730917585303,0.09782406855833192,-0.35346137773418496,135.80791160610522,136.6569994,137.50608719389476,1.2426554038545174,0.6813714684244927,0.4048512225841692,89.83608509093487,73.41074354073612,135.575,137.955,1.3900000000000148,0.9900000000000091
2022-07-27 03:00:00+00:00,2022-07-27T03:00:00.000Z,136.965,137.145,136.80499,136.955,49.1624593412798,-0.21842317091315522,0.10803056545682377,-0.326453736369979,135.81217742240682,136.65099955,137.48982167759317,1.2276853156661387,0.6812067421684997,0.40002013279445653,93.28005672214077,85.63234270908413,135.575,137.955,1.3800000000000239,1.0
2022-07-27 07:00:00+00:00,2022-07-27T07:00:00.000Z,136.955,137.054993,136.855,136.985,49.84607512513239,-0.18438447944336644,0.11365540554129,-0.29803988498465644,135.89649924407775,136.61749955,137.33849985592224,1.055502125711751,0.7548545728631457,0.3851625496884422,90.05504587155947,91.05706256154504,135.575,137.955,1.410000000000025,0.9699999999999989
2022-07-27 11:00:00+00:00,2022-07-27T11:00:00.000Z,136.955,136.985,136.545,136.77499,45.25804038229883,-0.17236767581954382,0.10053776733209013,-0.27290544315163395,136.00165041944567,136.57699855,137.15234668055436,0.8425256619528281,0.6720623040951095,0.3892241842950261,79.03105523652842,87.45538594340955,135.575,137.755,1.1999900000000139,0.9800099999999929
2022-07-27 15:00:00+00:00,2022-07-27T15:00:00.000Z,136.77499,137.355,136.755,137.345,56.86361525215542,-0.11551761399664429,0.12591026332399174,-0.24142787732063603,135.9462445930029,136.59949855,137.2527525069971,0.9564514715374188,1.0706061494268988,0.40479459667979034,83.80273404194578,84.29627838334456,135.575,137.355,1.7700000000000102,0.009999999999990905
2022-07-27 19:00:00+00:00,2022-07-27T19:00:00.000Z,137.325,137.435,136.35001,136.515,42.67597738082381,-0.13587135343459522,0.08444521910883265,-0.22031657254342787,135.9951184883557,136.61749855,137.2398786116443,0.9111278836898203,0.4176559819981928,0.45491945917366866,61.402734041945365,74.7455077734732,135.88499,137.435,0.6300099999999986,0.9200000000000159
2022-07-27 23:00:00+00:00,2022-07-27T23:00:00.000Z,136.515,136.625,136.095001,136.11501,37.78345301216014,-0.18217765808330455,0.030511131568098676,-0.21268878965140323,136.02332326178697,136.62349905000002,137.22367483821307,0.878583541464422,0.076383236389815,0.46043971605238637,40.20274882860407,61.80273897083174,135.895,137.435,0.22001000000000204,1.31998999999999
