datetime,open,high,low,close
2025-07-09 05:30:00+00:00,1.35822,1.35825,1.35698,1.35713
2025-07-09 05:45:00+00:00,1.35698,1.35746,1.35661,1.35746
2025-07-09 06:00:00+00:00,1.35742,1.35742,1.35667,1.35687
2025-07-09 06:15:00+00:00,1.35676,1.35718,1.35658,1.35709
2025-07-09 06:30:00+00:00,1.35707,1.35713,1.35682,1.35707
2025-07-09 06:45:00+00:00,1.35709,1.35726,1.35702,1.35702
2025-07-09 07:00:00+00:00,1.35693,1.35724,1.35682,1.35724
2025-07-09 07:15:00+00:00,1.35729,1.3574,1.35717,1.35724
2025-07-09 07:30:00+00:00,1.35724,1.35825,1.35724,1.35814
2025-07-09 07:45:00+00:00,1.35816,1.35862,1.35816,1.35862
2025-07-09 08:00:00+00:00,1.35862,1.35881,1.35847,1.35864
2025-07-09 08:15:00+00:00,1.35881,1.35919,1.35881,1.35892
2025-07-09 08:30:00+00:00,1.35906,1.35958,1.35882,1.35945
2025-07-09 08:45:00+00:00,1.35949,1.35949,1.35879,1.35879
2025-07-09 09:00:00+00:00,1.35873,1.35875,1.35836,1.3584
2025-07-09 09:15:00+00:00,1.35866,1.35871,1.35834,1.35836
2025-07-09 09:30:00+00:00,1.35846,1.35931,1.35822,1.35888
2025-07-09 09:45:00+00:00,1.35899,1.36066,1.35899,1.36038
2025-07-09 10:00:00+00:00,1.3604,1.36045,1.35966,1.36012
2025-07-09 10:15:00+00:00,1.35984,1.36032,1.35984,1.3599
2025-07-09 10:30:00+00:00,1.35993,1.36021,1.35931,1.35934
2025-07-09 10:45:00+00:00,1.35956,1.35956,1.35801,1.35868
2025-07-09 11:00:00+00:00,1.35862,1.35942,1.3584,1.3591
2025-07-09 11:15:00+00:00,1.35905,1.35942,1.35884,1.35934
2025-07-09 11:30:00+00:00,1.35951,1.36034,1.35951,1.36034
2025-07-09 11:45:00+00:00,1.36049,1.36053,1.35977,1.36003
2025-07-09 12:00:00+00:00,1.36023,1.36067,1.3598,1.36054
2025-07-09 12:15:00+00:00,1.36036,1.36036,1.35984,1.35986
2025-07-09 12:30:00+00:00,1.35971,1.35999,1.35943,1.35955
2025-07-09 12:45:00+00:00,1.35953,1.35982,1.35934,1.35964
2025-07-09 13:00:00+00:00,1.35975,1.36041,1.35956,1.35956
2025-07-09 13:15:00+00:00,1.35986,1.36006,1.35918,1.3594
2025-07-09 13:30:00+00:00,1.35949,1.35953,1.35834,1.3587
2025-07-09 13:45:00+00:00,1.35862,1.35862,1.35834,1.35851
2025-07-09 14:00:00+00:00,1.35836,1.3584,1.35798,1.35838
2025-07-09 14:15:00+00:00,1.35822,1.35875,1.35818,1.35875
